id,query,success,error
405,"-- meta {""num_joins"":2,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select avg( results_1.statusid), results_2.driverid, results_1.driverid, results_2.statusid , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join results as results_2 on (results_1.resultid = results_2.resultid ) inner join constructors as constructors_1 on (results_2.resultid = constructors_1.constructorid ) where results_1.statusid >= results_2.constructorid group by results_1.driverid, results_2.driverid, results_2.statusid limit 21) UNION (select sum( qualifying_1.constructorid), qualifying_1.constructorid, qualifying_1.number, qualifying_1.position , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.number > qualifying_1.constructorid limit 29);",NO,"ERREUR:  la colonne « qualifying_1.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 20 : qualifying_1.constructorid,            ^"
406,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.position, qualifying_1.driverid, qualifying_1.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.constructorid is not NULL limit 42) EXCEPT (select results_1.statusid, results_1.resultid, constructor_standings_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join constructor_standings as constructor_standings_1 on (results_1.resultid = constructor_standings_1.constructorstandingsid ) where results_1.milliseconds is not NULL limit 2);",YES,""
407,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.constructorid, qualifying_1.date, qualifying_1.driverid, qualifying_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.position is not NULL limit 19) EXCEPT (select results_1.driverid, results_1.date, results_1.positionorder, results_1.positionorder , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 where results_1.driverid is not NULL limit 23);",YES,""
408,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select standings_1.position, standings_1.points , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.position is not NULL limit 36) INTERSECT (select constructors_1.constructorid, count( constructors_1.constructorref) , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.name is not NULL limit 23);",NO,"ERREUR:  la colonne « constructors_1.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 10 : constructors_1.constructorid,            ^"
409,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select drivers_1.driverref, drivers_1.forename , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 where drivers_1.driverref is not NULL limit 7) INTERSECT (select max( qualifying_1.date), sum( qualifying_1.number) , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.number is not NULL limit 20);",NO,"ERREUR:  les INTERSECT types text et timestamp without time zone ne peuvent pas correspondre LIGNE 10 : max(            ^"
410,"-- meta {""num_joins"":1,""num_aggregates"":3,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select standings_1.driverid, max( standings_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from standings as standings_1 where standings_1.points is not NULL group by standings_1.driverid limit 6) UNION (select qualifying_1.position, max( qualifying_1.date) , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_results as constructor_results_1 inner join qualifying as qualifying_1 on (constructor_results_1.constructorresultsid = qualifying_1.qualifyid ) where constructor_results_1.date is not NULL group by constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.points, qualifying_1.driverid, qualifying_1.position, qualifying_1.qualifyid limit 3);",NO,"ERREUR:  UNION/INTERSECT/EXCEPT n'a pas pu convertir le type provsql.agg_token en timestamp without time zone"
411,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_2.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from races as races_1 inner join races as races_2 on (races_1.raceid = races_2.raceid ) inner join drivers as drivers_1 on (races_2.raceid = drivers_1.driverid ) where drivers_1.code is not NULL limit 25;",YES,""
412,"-- meta {""num_joins"":4,""num_aggregates"":1,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select circuits_1.lat , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join standings as standings_1 on (qualifying_1.qualifyid = standings_1.driverstandingsid ) inner join circuits as circuits_1 inner join qualifying as qualifying_2 on (circuits_1.circuitid = qualifying_2.qualifyid ) on (standings_1.driverstandingsid = qualifying_2.qualifyid ) where qualifying_1.date = qualifying_2.date limit 26) UNION (select results_1.position , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 inner join results as results_1 on (constructor_standings_1.constructorstandingsid = results_1.resultid ) where results_1.rank > results_1.fastestlap group by constructor_standings_1.constructorid, constructor_standings_1.points, results_1.constructorid, results_1.milliseconds limit 9);",NO,"ERREUR:  la colonne « results_1.position » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 15 : results_1.position            ^"
413,"-- meta {""num_joins"":0,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_standings_1.position, constructor_standings_1.constructorid, constructor_standings_1.date, constructor_standings_1.constructorstandingsid, count(*), constructor_standings_1.points, constructor_standings_1.wins, avg( constructor_standings_1.points), constructor_standings_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from constructor_standings as constructor_standings_1 where constructor_standings_1.points < constructor_standings_1.points group by constructor_standings_1.constructorid, constructor_standings_1.constructorstandingsid, constructor_standings_1.date, constructor_standings_1.points, constructor_standings_1.position, constructor_standings_1.raceid, constructor_standings_1.wins limit 10;",YES,""
414,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_1.date, qualifying_1.number, qualifying_1.qualifyid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 inner join constructor_standings as constructor_standings_1 on (qualifying_1.qualifyid = constructor_standings_1.constructorstandingsid ) inner join drivers as drivers_1 on (constructor_standings_1.constructorstandingsid = drivers_1.driverid ) where constructor_standings_1.points >= constructor_standings_1.points limit 22) INTERSECT (select results_1.date, results_1.driverid, results_1.statusid , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_2 inner join results as results_1 inner join constructors as constructors_1 on (results_1.resultid = constructors_1.constructorid ) on (drivers_2.driverid = constructors_1.constructorid ) where drivers_2.surname is not NULL limit 14);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
415,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_1.circuitref, circuits_1.location, avg( circuits_1.circuitid), circuits_1.circuitid , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 where circuits_1.circuitid = circuits_1.circuitid group by circuits_1.circuitid, circuits_1.circuitref, circuits_1.location limit 31;",YES,""
416,"-- meta {""num_joins"":0,""num_aggregates"":1,""has_union"":false,""has_intersect"":true,""has_negation"":false} (select qualifying_1.driverid , provsql.sr_why(provsql.provenance(), 'provmap') from qualifying as qualifying_1 where qualifying_1.number is not NULL limit 5) INTERSECT (select constructors_1.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from constructors as constructors_1 where constructors_1.constructorid is not NULL group by constructors_1.constructorid, constructors_1.constructorref, constructors_1.name, constructors_1.nationality limit 13);",NO,"ERREUR:  Set operations other than UNION and EXCEPT not supported by provsql"
417,"-- meta {""num_joins"":7,""num_aggregates"":6,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select sum( constructor_standings_1.constructorid), circuits_1.circuitref, standings_1.raceid , provsql.sr_why(provsql.provenance(), 'provmap') from circuits as circuits_1 inner join qualifying as qualifying_1 inner join standings as standings_1 on (qualifying_1.qualifyid = standings_1.driverstandingsid ) inner join constructor_standings as constructor_standings_1 on (qualifying_1.qualifyid = constructor_standings_1.constructorstandingsid ) on (circuits_1.circuitid = constructor_standings_1.constructorstandingsid ) inner join circuits as circuits_2 inner join standings as standings_2 on (circuits_2.circuitid = standings_2.driverstandingsid ) on (constructor_standings_1.constructorstandingsid = standings_2.driverstandingsid ) where circuits_2.location is not NULL group by circuits_1.circuitref, standings_1.raceid limit 32) UNION (select avg( drivers_1.driverid), circuits_3.location, qualifying_2.constructorid , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 inner join qualifying as qualifying_2 inner join circuits as circuits_3 on (qualifying_2.qualifyid = circuits_3.circuitid ) on (drivers_1.driverid = qualifying_2.qualifyid ) where drivers_1.code > drivers_1.driverref group by circuits_3.circuitid, circuits_3.lng, circuits_3.name, drivers_1.code, drivers_1.dob, drivers_1.forename, drivers_1.nationality, qualifying_2.date, qualifying_2.number, qualifying_2.raceid limit 2);",NO,"ERREUR:  la colonne « qualifying_2.constructorid » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 26 : qualifying_2.constructorid            ^"
418,"-- meta {""num_joins"":3,""num_aggregates"":2,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.statusid, count( constructors_1.nationality) , provsql.sr_why(provsql.provenance(), 'provmap') from results as results_1 inner join constructors as constructors_1 on (results_1.resultid = constructors_1.constructorid ) where constructors_1.name >= constructors_1.nationality group by results_1.statusid limit 17) EXCEPT (select avg( standings_1.points), max( standings_1.position) , provsql.sr_why(provsql.provenance(), 'provmap') from drivers as drivers_1 inner join constructor_standings as constructor_standings_1 inner join standings as standings_1 on (constructor_standings_1.constructorstandingsid = standings_1.driverstandingsid ) on (drivers_1.driverid = constructor_standings_1.constructorstandingsid ) where drivers_1.nationality = drivers_1.code group by constructor_standings_1.constructorid, constructor_standings_1.position, constructor_standings_1.wins, drivers_1.code, drivers_1.dob, drivers_1.driverid, standings_1.date, standings_1.points, standings_1.position limit 42);",NO,"ERREUR:  l'attribut 1 de type record a un mauvais type DÉTAIL : La table a le type bigint alors que la requête attend double precision."
